Volume;env;quartier;dc;zone;type;Application;Cap;Use;Use%
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EDP-SSPLAB;50.0;0.02;0.05
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DSI;5.0;0.01;0.14
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DialogueSocial;5.0;0.01;0.2
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-exploitations-statistiques-rp;50.0;12.67;25.34
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ENL2023-pourPIMEN;5.0;0.02;0.49
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Espace-Travail-SED-DIRAG;30.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-MOAE;5.0;0.01;0.22
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ELBS-Mise-a-disposition;30.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DPRH;5.0;0.08;1.51
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DME;5.0;1.07;21.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EMPLOIS-POLLUANTS;40.0;19.54;48.85
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Reseaux-enseigne-courant-Mise-a-disposition;5.0;0.01;0.19
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DESE-DEE-empreinte-entreprises;100.0;9.65;9.65
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SIRENE-Mise-a-disposition;30.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR971;5.0;0.03;0.51
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR86;5.0;0.03;0.61
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR78;5.0;0.01;0.29
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR69;5.0;0.02;0.48
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR67;5.0;0.04;0.75
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR59;5.0;0.02;0.48
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR45;5.0;0.01;0.29
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR31;5.0;0.02;0.48
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR13;5.0;0.01;0.29
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR14;5.0;0.02;0.49
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR20;5.0;0.01;0.27
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DR25;5.0;0.02;0.48
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ENL2023-MAD-DivisionSondages;15.0;0.09;0.63
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Recensement-Agricole-2010;5.0;0.69;13.81
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FILOSOFI-Transfrontalier;20.0;12.7;63.5
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SIRH-Promotions;5.0;0.04;0.83
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SIRH-Mobilite;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-CEFIL;5.0;0.01;0.25
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DATA-ACCES-FICHIERS-MAD-UPOD;10.0;0.01;0.07
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ESPRI-APPLICATION-IAE;5.0;0.75;15.05
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PQF-PARADONNEES;50.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-UCAT;5.0;0.01;0.17
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EAP-ECHANGES-CPIE;20.0;0.19;0.94
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-UPOD;5.0;1.8;36.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-services-DEE;50.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DR45-SED-PARTS-MODALES;15.0;0.73;4.87
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-MOE-BDF-NOTICE;20.0;0.08;0.42
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DPRH-RECONNAISSANCE;5.0;0.01;0.14
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-etude-filiere-automobile;50.0;37.32;74.64
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ETUDE-FORMATION-EMPLOI;10.0;2.69;26.9
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EGR;5.0;3.41;68.2
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CONVERSION-RFS;1996.8;456.4;22.86
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Panel-tous-salaries-Mise-a-disposition;30.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DB;5.0;0.01;0.17
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DPT;5.0;0.03;0.54
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-PMRFi;5.0;0.0;0.04
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DPCG;5.0;0.02;0.45
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DPFi;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DDAR-DSAU-AU31-MAD;50.0;1.58;3.16
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Donnees-Re-expeditions-La-Poste;5.0;0.11;2.11
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DESE-ETUDES-MACF;50.0;0.03;0.06
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-BTS-PERIODES;50.0;6.21;12.42
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-BTS-ARRETS;50.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-BTS-COORDONNEES;50.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Etudes-ECRT-DSN;200.0;192.5;96.25
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-RA2020-filosofi;5.0;0.21;4.19
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Enquete-Filiere-Automobile;30.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DFC;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ROPISE;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-Handicap;5.0;0.0;0.01
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DSE-controles-coherence-multinationales;10.0;5.84;58.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DSDS-ECHANGES-ENQUETE-HVP;50.0;6.51;13.02
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-CSRH-A;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-CSRH-B;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-BPF-MISE-A-DISPO;300.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-STD-Test-Transferts-Coffres;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SNDIL-GIE-FILIERE;10.0;0.04;0.42
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CIS-experimentationDAR;10.0;0.02;0.16
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-IFI-detail-PROD;100.0;1.56;1.56
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-RP-Comptes-Menages;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-BTS-POSTES-CSNS;10.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Requetes-RH-DSE;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DMTR-CSNS;50.0;8.08;16.16
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ENT-innovation-RD;5.0;0.02;0.31
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Etude-DR13-France-Travail;5.0;0.81;16.29
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FIDELIPRO-ETUDES;50.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-services-DECoR;50.0;0.0;0.0
vol_pd_aus_POL;pd;POL;d1;Int;aus;CLAP;175.0;141.5;80.86
vol_pd_aus_POL;pd;POL;d1;Int;aus;FLORES;150.0;38.59;25.73
vol_pd_aus_POL;pd;POL;d1;Int;aus;GEOGRAPHIE;401.0;290.9;72.54
vol_pd_aus_POL;pd;POL;d1;Int;aus;Mission-CE;25.0;20.04;80.16
vol_pd_aus_POL;pd;POL;d1;Int;aus;PISE;45.0;19.48;43.29
vol_pd_aus_POL;pd;POL;d1;Int;aus;POLE_ENQUETES_ENTREPRISES;275.0;209.6;76.22
vol_pd_aus_POL;pd;POL;d1;Int;aus;POLE_NATIONAL_FORMATION;15.0;0.0;0.0
vol_pd_aus_POL;pd;POL;d1;Int;aus;POLE_TRANSFRONTALIER;10.0;8.24;82.4
vol_pd_aus_POL;pd;POL;d1;Int;aus;PSAR_AT;700.0;545.8;77.97
vol_pd_aus_POL;pd;POL;d1;Int;aus;PSAR_AU;70.0;42.91;61.3
vol_pd_aus_POL;pd;POL;d1;Int;aus;PSAR_EER;500.0;353.3;70.66
vol_pd_aus_POL;pd;POL;d1;Int;aus;PSAR_EP;125.0;108.7;86.96
vol_pd_aus_POL;pd;POL;d1;Int;aus;PSAR_ODL;50.0;0.33;0.65
vol_pd_aus_POL;pd;POL;d1;Int;aus;PSAR_SL;70.0;34.07;48.67
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG57-C801-CLAP;100.0;0.0;0.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG57-C801-FLORES;100.0;0.75;0.75
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E210;100.0;36.73;36.73
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E220;100.0;7.62;7.62
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E230;200.0;144.3;72.15
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E240;100.0;0.0;0.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E310;100.0;2.05;2.05
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E320;100.0;0.0;0.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E330;100.0;0.01;0.01
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E410;100.0;4.53;4.53
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E420;100.0;0.0;0.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E430;100.0;0.19;0.19
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-E440;100.0;0.0;0.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F110;100.0;2.0;2.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F170;100.0;0.22;0.22
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F170-EDP;100.0;7.91;7.91
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F210;100.0;0.0;0.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F210-NOST;100.0;34.27;34.27
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F220;200.0;189.2;94.6
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F230;100.0;12.38;12.38
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F240;100.0;29.58;29.58
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F240-ECMOSS;100.0;0.32;0.32
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F240-ENS;100.0;0.0;0.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F240-PANEL;100.0;70.71;70.71
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F320;100.0;0.66;0.66
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F330;100.0;12.2;12.2
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F340;100.0;1.81;1.81
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F350;100.0;6.1;6.1
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F510;100.0;12.96;12.96
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F520;100.0;10.65;10.65
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F530;100.0;10.77;10.77
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-F610;100.0;1.81;1.81
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-G120;100.0;0.65;0.65
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-H310;100.0;4.05;4.05
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-H320;100.0;15.09;15.09
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-H330;100.0;3.43;3.43
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-L130;100.0;0.09;0.09
vol_pd_aus_VER;pd;VER;d1;Int;aus;DI971-DIRAG;100.0;0.44;0.44
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR14-SED-CODEX;250.0;54.24;21.7
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR25-SES-ENTREPRISES;100.0;0.08;0.08
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR31-SED-CONJ;100.0;0.17;0.17
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR31-SED-EER;100.0;6.08;6.08
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR34-SES-TOUR;100.0;1.16;1.16
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR35-SED-RF;100.0;0.0;0.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR44-SED-ISE;100.0;0.0;0.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR44-SED-RFD;100.0;2.57;2.57
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR54-SES-DEE;100.0;2.47;2.47
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR69-SERN;100.0;0.22;0.22
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR87-SES-BPE;100.0;2.14;2.14
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR974-CRIEM;100.0;0.19;0.19
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR974-SES-ESANE;100.0;0.61;0.61
vol_pd_aus_VER;pd;VER;d1;Int;aus;DR45-SED-DSU;10.0;0.0;0.0
vol_pd_aus_VER;pd;VER;d1;Int;aus;DG75-H160;50.0;4.0;8.0
vol_pd_dpt_if_d1_50_data;pd;DPT_IF;d1;Int;data;pddpdebrefll103;4096.0;2058.24;50.25
vol_pd_dpt_if_d1_50_data;pd;DPT_IF;d1;Int;data;pddpdebianll103;4096.0;2027.52;49.5
vol_pd_as_an_d1_00_data;pd;AN;d1;Dmz;data;annuaires_pd;60.0;23.15;38.58
vol_pd_as_an_d1_00_data;pd;AN;d1;Dmz;data;anais_pd;5.0;0.0;0.0
vol_pd_as_an_d1_00_data;pd;AN;d1;Dmz;data;contacts_pd;10.0;1.36;13.6
vol_pd_as_an_d1_00_data;pd;AN;d1;Dmz;data;keycloak_pd;1.0;0.7;69.97
vol_pd_as_an_d1_00_data;pd;AN;d1;Dmz;data;spoc_pd;50.0;4.9;9.8
vol_pd_as_an_d1_00_data;pd;AN;d1;Dmz;data;keycloak_pd2;20.0;0.0;0.0
vol_pd_as_an_d1_00_data;pd;AN;d1;Dmz;data;sugoi_pd;5.0;0.16;3.26
vol_pd_as_an_d1_00_logs;pd;AN;d1;Dmz;logs;annuaires_pd;100.0;20.72;20.72
vol_pd_as_an_d1_00_logs;pd;AN;d1;Dmz;logs;anais_pd;5.0;0.0;0.0
vol_pd_as_an_d1_00_logs;pd;AN;d1;Dmz;logs;contacts_pd;20.0;0.42;2.12
vol_pd_as_an_d1_00_logs;pd;AN;d1;Dmz;logs;keycloak_pd;100.0;64.63;64.63
vol_pd_as_an_d1_00_logs;pd;AN;d1;Dmz;logs;spoc_pd;10.0;0.94;9.38
vol_pd_as_an_d1_00_logs;pd;AN;d1;Dmz;logs;keycloak_pd2;5.0;0.0;0.0
vol_pd_as_an_d1_00_logs;pd;AN;d1;Dmz;logs;sugoi_pd;10.0;0.4;4.04
vol_pd_as_ap_d1_00_data;pd;AP;d1;Dmz;data;reinitmp_pd;1.0;0.0;0.0
vol_pd_as_ap_d1_00_data;pd;AP;d1;Dmz;data;r2d2_pd;150.0;34.22;22.81
vol_pd_as_ap_d1_00_data;pd;AP;d1;Dmz;data;todeletetest_pd;1.0;0.0;0.0
vol_pd_as_ap_d1_00_data;pd;AP;d1;Dmz;data;wspowershell_pd;1.0;0.0;0.0
vol_pd_as_ap_d1_00_data;pd;AP;d1;Dmz;data;elk_pd;1.0;0.21;20.76
vol_pd_as_ap_d1_00_data;pd;AP;d1;Dmz;data;vault_pd;5.0;0.01;0.28
vol_pd_as_ap_d1_00_data;pd;AP;d1;Dmz;data;gravitee_pd;50.0;44.92;89.84
vol_pd_as_ap_d1_00_data;pd;AP;d1;Dmz;data;formetda_pd;1.0;0.0;0.0
vol_pd_as_ap_d1_00_data;pd;AP;d1;Dmz;data;todelete_pd;1.0;0.0;0.0
vol_pd_as_ap_d1_00_logs;pd;AP;d1;Dmz;logs;r2d2_pd;10.0;6.14;61.4
vol_pd_as_ap_d1_00_logs;pd;AP;d1;Dmz;logs;wspowershell_pd;1.0;0.0;0.0
vol_pd_as_ap_d1_00_logs;pd;AP;d1;Dmz;logs;reinitmp_pd;1.0;0.1;9.58
vol_pd_as_ap_d1_00_logs;pd;AP;d1;Dmz;logs;todeletetest_pd;1.0;0.0;0.0
vol_pd_as_ap_d1_00_logs;pd;AP;d1;Dmz;logs;elk_pd;1.0;0.0;0.0
vol_pd_as_ap_d1_00_logs;pd;AP;d1;Dmz;logs;vault_pd;5.0;2.09;41.8
vol_pd_as_ap_d1_00_logs;pd;AP;d1;Dmz;logs;gravitee_pd;1.0;0.06;5.65
vol_pd_as_ap_d1_00_logs;pd;AP;d1;Dmz;logs;formetda_pd;1.0;0.0;0.0
vol_pd_as_ap_d1_00_logs;pd;AP;d1;Dmz;logs;todelete_pd;1.0;0.0;0.0
vol_pd_as_df_d1_00_data;pd;DF;d1;Dmz;data;melauto_pd;5.0;0.0;0.05
vol_pd_as_df_d1_00_data;pd;DF;d1;Dmz;data;web4g_pd;1.0;0.0;0.0
vol_pd_as_df_d1_00_data;pd;DF;d1;Dmz;data;web4g_pd2;1300.48;988.1;75.98
vol_pd_as_df_d1_00_data;pd;DF;d1;Dmz;data;melodi_pd;20.0;1.74;8.7
vol_pd_as_df_d1_00_data;pd;DF;d1;Dmz;data;ddl_pd;20.0;11.23;56.15
vol_pd_as_df_d1_00_logs;pd;DF;d1;Dmz;logs;ddl_pd;1.0;0.37;37.12
vol_pd_as_df_d1_00_logs;pd;DF;d1;Dmz;logs;melodi_pd;1.0;0.1;10.43
vol_pd_as_df_d1_00_logs;pd;DF;d1;Dmz;logs;melauto_pd;1.0;0.0;0.0
vol_pd_as_df_d1_00_logs;pd;DF;d1;Dmz;logs;web4g_pd2;55.0;34.08;61.96
vol_pd_as_df_d1_00_logs;pd;DF;d1;Dmz;logs;web4g_pd;1.0;0.0;0.0
vol_pd_as_en_d1_00_data;pd;EN;d1;Dmz;data;citrus_pd;50.0;12.91;25.82
vol_pd_as_en_d1_00_logs;pd;EN;d1;Dmz;logs;citrus_pd;10.0;0.04;0.41
vol_pd_as_if_d1_00_data;pd;IF;d1;Dmz;data;_puppet_pd;800.0;402.4;50.3
vol_pd_as_if_d1_00_data;pd;IF;d1;Dmz;data;observabilite_pd;1.0;0.0;0.0
vol_pd_as_if_d1_00_logs;pd;IF;d1;Dmz;logs;_puppet_pd;50.0;0.0;0.0
vol_pd_as_if_d1_00_logs;pd;IF;d1;Dmz;logs;observabilite_pd;1.0;0.0;0.0
vol_pd_as_mn_d1_00_data;pd;MN;d1;Dmz;data;blaiseis_pd;22.0;17.98;81.73
vol_pd_as_mn_d1_00_data;pd;MN;d1;Dmz;data;coleman_pd;40.0;0.0;0.0
vol_pd_as_mn_d1_00_data;pd;MN;d1;Dmz;data;melauto_pd;1.0;0.0;0.32
vol_pd_as_mn_d1_00_data;pd;MN;d1;Dmz;data;blaise5_pd;660.0;402.1;60.92
vol_pd_as_mn_d1_00_logs;pd;MN;d1;Dmz;logs;blaise5_pd;5.0;0.78;15.64
vol_pd_as_mn_d1_00_logs;pd;MN;d1;Dmz;logs;blaiseis_pd;15.0;0.38;2.52
vol_pd_as_mn_d1_00_logs;pd;MN;d1;Dmz;logs;coleman_pd;5.0;1.82;36.4
vol_pd_as_mn_d1_00_logs;pd;MN;d1;Dmz;logs;melauto_pd;1.0;0.0;0.0
vol_pd_as_pl_d1_00_data;pd;PL;d1;Dmz;data;contentieux_pd;10.0;7.48;74.8
vol_pd_as_pl_d1_00_data;pd;PL;d1;Dmz;data;gemini_pd;1.0;0.4;40.47
vol_pd_as_pl_d1_00_logs;pd;PL;d1;Dmz;logs;contentieux_pd;25.0;0.12;0.47
vol_pd_as_pl_d1_00_logs;pd;PL;d1;Dmz;logs;gemini_pd;1.0;0.01;1.41
vol_pd_as_px_d1_00_data;pd;PX;d1;Dmz;data;ddc_pd;200.0;44.25;22.12
vol_pd_as_px_d1_00_data;pd;PX;d1;Dmz;data;collecteprix_pd;10.0;4.73;47.3
vol_pd_as_px_d1_00_logs;pd;PX;d1;Dmz;logs;ddc_pd;10.0;0.0;0.01
vol_pd_as_px_d1_00_logs;pd;PX;d1;Dmz;logs;collecteprix_pd;20.0;0.61;3.04
vol_pd_as_re_d1_00_data;pd;RE;d1;Dmz;data;lei_pd;4997.12;617.8;12.36
vol_pd_as_re_d1_00_data;pd;RE;d1;Dmz;data;sirene4gestion_pd;1.0;0.0;0.0
vol_pd_as_re_d1_00_data;pd;RE;d1;Dmz;data;sirene4declaration_pd;10.0;4.74;47.4
vol_pd_as_re_d1_00_data;pd;RE;d1;Dmz;data;syracuse_pd;1095.68;0.04;0.0
vol_pd_as_re_d1_00_data;pd;RE;d1;Dmz;data;apisirene_pd;500.0;273.5;54.7
vol_pd_as_re_d1_00_data;pd;RE;d1;Dmz;data;api_manager_pd;50.0;24.98;49.96
vol_pd_as_re_d1_00_data;pd;RE;d1;Dmz;data;sirus_pd;600.0;480.6;80.1
vol_pd_as_re_d1_00_data;pd;RE;d1;Dmz;data;sirene4_pd;750.0;245.5;32.73
vol_pd_as_re_d1_00_data;pd;RE;d1;Dmz;data;sirene4services_pd;10.0;3.66;36.6
vol_pd_as_re_d1_00_data;pd;RE;d1;Dmz;data;apisirene_pd2;500.0;82.39;16.48
vol_pd_as_re_d1_00_logs;pd;RE;d1;Dmz;logs;apisirene_pd;250.0;110.0;44.0
vol_pd_as_re_d1_00_logs;pd;RE;d1;Dmz;logs;sirene4declaration_pd;10.0;5.68;56.8
vol_pd_as_re_d1_00_logs;pd;RE;d1;Dmz;logs;api_manager_pd;300.0;25.52;8.51
vol_pd_as_re_d1_00_logs;pd;RE;d1;Dmz;logs;sirus_pd;100.0;49.71;49.71
vol_pd_as_re_d1_00_logs;pd;RE;d1;Dmz;logs;sirene4gestion_pd;5.0;0.01;0.27
vol_pd_as_re_d1_00_logs;pd;RE;d1;Dmz;logs;syracuse_pd;20.0;8.71;43.55
vol_pd_as_re_d1_00_logs;pd;RE;d1;Dmz;logs;sirene4_pd;300.0;99.35;33.12
vol_pd_as_re_d1_00_logs;pd;RE;d1;Dmz;logs;lei_pd;15.0;2.72;18.13
vol_pd_as_re_d1_00_logs;pd;RE;d1;Dmz;logs;sirene4services_pd;1.0;0.7;69.75
vol_pd_as_re_d1_00_logs;pd;RE;d1;Dmz;logs;apisirene_pd2;250.0;98.74;39.5
vol_pd_as_rh_d1_00_data;pd;RH;d1;Dmz;data;geneppi_pd;1.0;0.1;9.73
vol_pd_as_rh_d1_00_data;pd;RH;d1;Dmz;data;trombipr_pd;1.0;0.0;0.0
vol_pd_as_rh_d1_00_data;pd;RH;d1;Dmz;data;gmbc_pd;5.0;1.49;29.8
vol_pd_as_rh_d1_00_data;pd;RH;d1;Dmz;data;gmc3_pd;120.0;0.0;0.0
vol_pd_as_rh_d1_00_data;pd;RH;d1;Dmz;data;trombi_pd;1.0;0.0;0.0
vol_pd_as_rh_d1_00_data;pd;RH;d1;Dmz;data;synchro-rh_pd;1.0;0.0;0.17
vol_pd_as_rh_d1_00_data;pd;RH;d1;Dmz;data;sirhius_pd;550.0;68.48;12.45
vol_pd_as_rh_d1_00_data;pd;RH;d1;Dmz;data;mouvin_pd;1.0;0.0;0.0
vol_pd_as_rh_d1_00_data;pd;RH;d1;Dmz;data;apirh_pd;10.0;1.53;15.3
vol_pd_as_rh_d1_00_logs;pd;RH;d1;Dmz;logs;synchro-rh_pd;1.0;0.2;20.42
vol_pd_as_rh_d1_00_logs;pd;RH;d1;Dmz;logs;gmbc_pd;1.0;0.03;2.59
vol_pd_as_rh_d1_00_logs;pd;RH;d1;Dmz;logs;trombipr_pd;1.0;0.0;0.0
vol_pd_as_rh_d1_00_logs;pd;RH;d1;Dmz;logs;trombi_pd;5.0;2.26;45.2
vol_pd_as_rh_d1_00_logs;pd;RH;d1;Dmz;logs;sirhius_pd;1.0;0.16;15.92
vol_pd_as_rh_d1_00_logs;pd;RH;d1;Dmz;logs;gmc3_pd;1.0;0.0;0.0
vol_pd_as_rh_d1_00_logs;pd;RH;d1;Dmz;logs;geneppi_pd;5.0;3.07;61.4
vol_pd_as_rh_d1_00_logs;pd;RH;d1;Dmz;logs;mouvin_pd;1.0;0.0;0.14
vol_pd_as_rh_d1_00_logs;pd;RH;d1;Dmz;logs;apirh_pd;10.0;0.05;0.51
vol_pd_as_ri_d1_00_data;pd;RI;d1;Dmz;data;brpp_pd;3194.88;423.2;13.25
vol_pd_as_ri_d1_00_data;pd;RI;d1;Dmz;data;csns_pd;15.0;5.68;37.87
vol_pd_as_ri_d1_00_data;pd;RI;d1;Dmz;data;stevenet_pd;1.0;0.0;0.02
vol_pd_as_ri_d1_00_data;pd;RI;d1;Dmz;data;elire_pd;7004.16;3143.68;44.88
vol_pd_as_ri_d1_00_data;pd;RI;d1;Dmz;data;aireppnet_pd;1.0;0.0;0.0
vol_pd_as_ri_d1_00_logs;pd;RI;d1;Dmz;logs;stevenet_pd;1.0;0.07;7.01
